,auth.id,group,focal,anr_year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
4631,54790545900,6283,0,2013,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
4634,7005746699,6287,0,2008,0,0,0,0,0,2,4,5,6,7,14,16,17,24,25,32,33,34,34,35,37,39,39,39,45,46,49,50,56,1994
4638,7003496708,6293,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,6,6,7,7,7,8,9,9,14,15,15,15,1991
4640,7004811406,6295,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,1990
4642,13609600600,6298,0,2013,1,1,1,1,3,3,3,6,12,12,12,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1990
4643,7005794497,6299,0,2014,0,0,0,0,0,0,0,0,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1991
4645,6506579080,63,0,2006,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,27,27,1997
4649,55910602000,6305,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1995
4651,15132101700,6306,0,2011,0,0,0,0,0,0,0,0,0,1,5,8,9,11,11,11,11,14,16,16,16,16,16,16,16,16,16,16,16,1990
4653,7003883528,6308,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,20,20,20,20,20,1996
4655,7103200212,6309,0,2013,0,0,0,1,1,1,1,1,5,5,6,9,10,14,14,18,18,34,37,37,48,51,57,61,64,66,68,72,79,1993
4658,35229553600,6310,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7,7,7,7,7,7,7,2005
4660,8718557400,6311,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,60,60,60,60,60,60,2005
4661,6602079185,6312,0,2007,0,0,3,4,4,4,6,8,12,12,14,15,16,16,16,19,25,32,32,37,41,41,41,50,52,57,59,59,59,1992
4663,7004587851,6314,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,34,34,41,41,41,41,41,1990
4664,35515532200,6317,0,2014,0,0,0,0,0,0,0,0,7,7,16,18,18,28,28,28,28,30,30,30,30,30,30,30,35,35,35,35,35,1993
4665,55882996600,6318,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1999
4667,6507701187,6319,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,6,7,9,9,12,15,21,23,23,24,24,25,26,2002
4668,6602079185,632,0,2006,0,0,3,4,4,4,6,8,12,12,14,15,16,16,16,19,25,32,32,37,41,41,41,50,52,57,59,59,59,1992
4670,7004635802,6321,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,1992
4672,7003761071,6322,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,7,7,7,7,7,7,1991
4677,56213222700,6327,0,2013,0,0,0,0,0,0,0,0,7,17,17,17,24,24,24,25,33,42,42,42,42,42,42,42,42,42,42,42,42,1992
4678,6602216602,6329,0,2012,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,4,4,5,5,5,9,9,12,19,19,19,19,1997
4680,56454931700,6332,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2003
4683,7005807306,6334,0,2011,2,3,4,4,4,4,4,6,7,7,13,18,21,21,29,29,33,36,36,37,37,42,44,44,46,46,48,49,51,1990
4686,9839833700,6337,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1996
4687,10042841200,6338,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1998
4688,55970696000,6344,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,7,13,1999
4690,7004404804,6348,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
4694,6701674862,6353,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,9,9,9,9,9,9,9,9,9,1990
4697,7003628417,6361,0,2013,0,0,0,0,0,0,0,0,0,0,0,29,43,43,49,59,59,77,77,86,110,110,110,110,110,110,110,110,110,1991
4699,7003366533,6363,0,2008,0,0,0,0,0,0,0,0,0,0,0,13,13,13,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1996
4702,14016855700,6366,0,2013,0,0,0,0,0,0,1,1,1,1,1,1,3,3,5,10,10,10,10,11,13,19,20,23,29,29,38,39,44,1996
4704,8568976300,6368,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,9,13,15,22,27,41,47,65,70,79,83,84,89,2004
4706,6701745308,6370,0,2011,0,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,11,11,15,20,20,20,20,20,20,20,20,1991
4707,56018987400,6371,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,9,9,9,9,9,9,9,9,9,2001
4712,6701365373,6378,0,2015,1,1,3,3,4,4,5,5,5,6,10,10,13,13,14,14,14,15,15,15,15,15,27,27,27,27,28,28,29,1990
4714,6603969704,6379,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,7,7,7,7,7,7,7,7,7,7,1996
4716,7005899939,638,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,1996
4718,6603615383,6381,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1995
4720,6506754271,6383,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,12,12,12,15,15,18,18,2002
4722,16308663500,6385,0,2015,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,8,8,8,8,8,8,8,23,23,27,32,41,2001
4723,6506407567,6387,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,44,45,45,45,45,45,45,45,45,45,45,2003
4724,7005969025,6389,0,2010,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,7,7,7,7,9,9,9,9,9,9,9,1994
4725,7006792825,639,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
4727,6506253444,6392,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,4,4,9,11,12,13,17,18,18,21,2004
4729,7006951231,6393,0,2015,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
4730,12039412200,6394,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
4734,7401901408,6400,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,1993
4737,13410704400,6403,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2006
4739,7004109511,6404,0,2007,0,0,0,0,0,0,1,2,2,2,4,5,6,7,9,10,10,10,16,19,19,36,37,38,42,46,49,51,52,1995
4740,7006572335,6405,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1990
4742,6507172974,6407,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,25,25,25,25,25,25,25,25,38,39,47,2002
4743,8367187800,6410,0,2014,0,0,0,2,2,2,2,2,2,4,4,10,13,16,18,24,28,32,45,48,57,57,60,69,73,76,79,81,83,1995
4745,7005887089,6411,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2004
4747,55936638600,6412,0,2013,0,0,0,0,0,0,0,0,0,0,6,6,6,9,13,13,14,17,17,17,17,17,23,27,27,33,33,33,40,1997
4749,17433496100,6414,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,10,10,10,10,10,10,10,10,10,10,10,2003
4751,24450591900,6416,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,11,11,11,11,11,11,11,11,11,11,2007
4752,6507622897,6418,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998
4754,6603181131,642,0,2006,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1992
4756,6603611215,6420,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,1990
4762,6602606138,6426,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1994
4764,24176365700,6427,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2006
4769,6603839615,6437,0,2010,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,17,17,23,23,24,24,24,24,24,24,24,24,24,1993
4770,23391813700,6438,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,8,1996
4771,9333068800,6442,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,2002
4772,12794283100,6443,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,12,17,21,26,28,30,30,30,30,30,30,2005
4774,7003898118,6446,0,2011,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,9,11,11,11,18,18,18,18,19,21,25,28,30,30,1990
4781,8722935000,6455,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,86,86,86,86,2005
4784,12797513300,6458,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,11,12,12,12,12,16,2002
4785,6603243803,6459,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1992
4787,55324161300,646,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1990
4789,6506537656,6461,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2001
4791,6603105685,6462,0,2011,0,0,0,0,0,0,0,0,0,0,6,6,8,9,9,9,9,9,19,19,20,21,27,27,31,31,38,41,41,1990
4794,57159885700,6466,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,22,25,26,26,30,31,42,43,45,2008
4796,7005174985,6467,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1990
4797,6602222160,6468,0,2007,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,7,8,8,9,9,11,11,11,11,1998
4799,7402418997,6469,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,34,34,78,78,78,78,78,78,78,78,96,96,110,110,110,110,110,1990
4801,8605376300,6470,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,23,23,33,33,2002
4805,6602252969,6474,0,2009,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,4,4,4,5,5,5,5,5,5,5,5,5,1996
4807,7004015876,6476,0,2013,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1993
4808,10138825700,6477,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2004
4810,7007075375,648,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,1990
4812,6602671684,6481,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,1998
4814,20734416800,6483,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,17,2007
4816,7007050928,6484,0,2012,0,0,0,0,0,0,5,5,16,17,20,23,37,56,66,73,74,74,83,90,90,90,90,90,90,90,90,90,90,1990
4817,10039636300,6486,0,2014,0,0,0,0,0,0,0,0,0,0,0,1,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1991
4818,6602390606,6487,0,2009,0,0,3,3,3,4,7,7,7,7,10,10,22,22,25,28,38,42,48,52,61,67,81,87,94,120,123,130,131,1992
4820,15757730900,6495,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,7,10,10,10,10,10,10,10,10,2005
4823,7004396664,6497,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1992
4825,7004481114,65,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,13,14,26,26,27,28,34,34,36,36,43,43,43,43,43,43,43,1995
4827,24503207400,650,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,15,26,26,32,32,2007
4829,55945102700,6500,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,8,10,10,13,15,18,19,23,23,28,30,2005
4831,6603851980,6501,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1993
4832,6506526915,6503,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,8,2002
4836,6701789212,6512,0,2015,0,0,0,0,0,0,0,0,0,0,0,9,9,9,12,12,19,21,21,21,25,27,31,35,35,35,35,35,35,2001
4838,7005480671,6515,0,2013,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,1990
4840,55477530000,6516,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,8,8,45,73,73,169,169,224,224,300,300,314,2004
4841,10043235200,6518,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
4843,6603102858,6519,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2001
4845,7005870360,652,0,2013,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1992
4847,7003867273,6520,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
4850,7003905715,6524,0,2015,0,0,0,0,0,0,0,0,0,0,0,21,21,28,28,28,28,40,44,44,44,44,49,49,49,55,63,63,63,1997
4852,23494232400,6525,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,7,7,7,7,7,7,7,1997
4854,7003842189,6526,0,2005,0,0,0,0,0,0,6,6,6,6,6,6,6,9,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1996
4855,25822680300,6527,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,2008
4857,10539982500,6528,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,4,4,6,7,7,7,2005
4859,7006699598,653,0,2008,0,0,0,2,4,16,16,19,20,20,20,36,36,44,53,53,72,78,78,79,79,79,79,79,79,79,79,79,79,1990
4861,24460817600,6531,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,17,17,24,24,24,24,24,24,27,2001
4862,26649549000,6532,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,8,9,9,2000
4867,6602693582,6536,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1993
4870,6603548776,6540,0,2008,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,26,26,28,28,28,28,28,28,28,28,28,28,28,28,2001
4872,55891355800,6543,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,13,13,18,2006
4876,7006471885,6549,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,14,23,40,44,53,54,54,54,54,1990
4878,6701415046,655,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2003
4881,6603140706,6553,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,4,4,4,4,4,4,4,4,1999
4883,7102239435,6554,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,1999
4885,16425751400,656,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1994
4887,55189127000,6562,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,11,11,11,11,11,2008
4890,6506072373,6566,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,7,13,13,2000
4892,16053603200,6568,0,2009,0,0,0,0,0,0,0,2,2,4,4,4,4,4,4,5,5,7,8,8,8,8,8,9,9,10,13,19,33,1997
4895,56272810500,6570,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,1996
4896,56097141300,6571,0,2008,0,0,0,0,0,0,9,9,15,23,23,31,39,43,43,55,55,55,65,67,70,70,70,70,70,70,70,70,70,1990
4897,6602753839,6572,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1992
4900,6603425561,6576,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2008
4902,7004527145,6577,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,1995
4905,6603676549,6579,0,2009,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,1991
4907,57192191409,6582,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
4910,56255056800,6584,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1992
4911,12139910900,6585,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,6,6,6,6,6,7,7,7,7,7,7,7,2003
4912,6701402446,6586,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1996
4914,56193212600,659,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
4916,25638204300,6590,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,8,8,8,8,8,8,8,8,2006
4917,7003594370,6591,0,2006,4,4,4,4,4,4,4,4,4,4,4,4,14,14,14,19,19,19,20,20,20,20,20,20,20,105,115,119,119,1990
4921,14631830600,6597,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,14,14,17,18,20,22,23,30,34,40,44,47,49,2004
4923,56227963400,66,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,1991
4925,7003916031,660,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1998
4927,23110937500,6601,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,7,9,10,16,23,27,29,30,43,49,51,56,2003
4929,6602869235,6604,0,2007,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11,11,16,16,16,1992
4932,36496929800,6606,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,17,21,25,25,25,2009
4934,56033360600,6607,0,2011,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,2001
4939,16176538800,6612,0,2008,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,10,15,19,31,33,53,69,81,93,96,105,122,132,2001
4940,12240074100,6614,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2000
4943,7005544950,6617,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,9,9,1990
4945,8955068600,6618,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,17,23,29,29,29,29,29,54,54,55,1996
4948,57203130019,662,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,8,11,11,12,17,19,19,23,24,25,25,25,26,26,2002
4951,7005264063,6624,0,2009,0,0,0,0,0,0,0,3,3,10,17,35,43,60,63,67,76,86,91,92,97,102,108,112,119,132,138,147,154,1997
4954,6603066432,663,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,2002
4956,6507148605,6632,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,13,30,30,30,30,30,30,30,30,2004
4958,6602533935,6633,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2002
4961,7004713869,6636,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,12,24,24,26,26,26,34,34,34,34,1992
4963,6506841418,6638,0,2011,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7,15,17,18,18,21,23,24,26,27,28,28,28,28,28,1998
4965,6508036880,6643,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2000
4968,7401973746,6649,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,19,19,24,24,24,24,1990
4970,6506876036,665,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,1999
4973,7003569180,6655,0,2011,0,0,0,0,6,6,11,15,17,17,17,18,18,18,22,24,24,24,24,24,24,24,30,30,30,30,30,30,30,1990
4974,56274857900,6657,0,2010,0,0,0,0,0,0,0,0,10,10,10,10,10,14,17,17,23,24,29,38,39,42,45,51,58,59,59,70,73,1998
4977,6602783793,6663,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1996
4978,6603829965,6664,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,5,7,8,8,11,12,18,18,18,22,25,25,26,2003
4979,6506178255,6669,0,2014,0,0,0,0,2,2,2,2,2,2,2,2,3,3,3,3,3,8,8,8,8,8,9,14,14,19,23,23,23,1993
4981,6603875772,6670,0,2014,0,0,0,1,5,5,6,6,7,7,10,10,12,14,14,14,14,14,15,20,31,31,34,34,36,38,38,38,39,1994
4985,7004928855,6675,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,8,8,8,8,21,23,23,23,23,23,23,23,23,23,1990
4987,6701685219,6676,0,2011,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1992
4989,55925301000,6677,0,2011,0,0,0,0,0,2,3,3,5,5,5,7,8,10,11,13,13,14,18,18,25,26,31,31,32,36,38,49,53,1995
4995,7403503451,6682,0,2014,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,9,10,10,13,13,13,13,13,13,13,13,13,13,1997
4996,24070756800,6683,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,21,21,21,21,21,21,21,21,21,21,2007
4998,57203824683,6684,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,4,4,1996
5002,7004001669,6689,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,1990
5003,7003656057,6690,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1996
5004,7003906258,6691,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1990
5006,57206034762,6693,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,16,16,16,2009
5008,6507053505,6695,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4,4,10,15,16,24,34,45,45,75,78,2003
5009,56113892100,6696,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1991
5012,6603366003,6699,0,2010,0,0,0,0,0,0,2,2,2,5,5,5,7,7,7,7,7,7,17,24,29,32,45,52,65,71,79,86,91,1996
5014,55503488000,67,0,2011,0,0,0,0,0,1,1,1,5,9,14,14,17,23,23,23,27,32,39,46,56,66,72,75,75,75,76,76,76,1990
5015,12799758400,670,0,2015,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,8,12,13,13,13,13,13,13,13,13,13,13,13,13,2006
5017,6603047564,6700,0,2006,0,3,3,3,4,7,7,7,7,7,7,7,7,7,7,7,7,12,12,12,12,12,12,13,19,19,19,19,21,1991
5020,7004669811,6702,0,2009,0,0,0,0,0,0,11,15,17,17,17,20,20,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1990
5022,8834452900,6703,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,117,117,117,1997
5024,14323250200,6706,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,2005
