,auth.id,group,focal,anr_year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
4355,7101991490,5987,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,29,29,29,29,29,45,66,66,69,69,69,1990
4357,7102055136,5990,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,11,12,12,15,22,22,27,27,28,28,44,2005
4360,7102076700,5995,1,2010,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
4361,7102080861,5996,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,12,12,12,15,15,18,18,1990
4363,7102093049,5998,1,2010,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1992
4365,10140643700,6,1,2014,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,5,6,7,12,28,35,44,53,64,67,80,86,2001
4368,7102103998,6001,1,2015,0,0,0,0,0,0,3,3,5,5,9,9,9,9,11,12,15,16,18,21,26,29,35,35,35,35,35,37,37,1996
4369,7102111367,6002,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,1990
4371,7102122228,6003,1,2015,0,0,0,0,0,0,0,0,0,0,1,3,11,13,14,19,22,30,36,50,81,101,118,133,158,198,205,216,228,1995
4373,7102123218,6004,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1991
4374,7102127720,6005,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,45,45,45,45,45,45,45,45,45,2000
4376,7102131771,6006,1,2015,0,2,2,2,3,3,3,3,5,5,6,6,6,8,8,8,8,8,8,8,10,10,11,12,12,12,12,15,15,1990
4379,7102139355,6008,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,1990
4382,22137140200,601,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,16,22,30,30,2006
4386,7102187620,6012,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21,21,21,21,21,2000
4387,7102188671,6013,1,2011,0,2,2,2,3,3,4,7,8,10,11,11,11,11,13,16,16,18,22,24,24,24,26,26,26,28,28,28,28,1990
4390,7102204207,6016,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1990
4394,7102217534,6020,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,17,17,17,17,17,17,17,1993
4395,7102252750,6022,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,6,6,9,13,13,14,2001
4397,7102266372,6026,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,9,9,9,9,9,9,9,9,1990
4401,7102324141,6029,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,35,35,39,39,39,39,39,39,39,45,1992
4403,22233654600,603,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,6,6,6,6,6,6,2009
4404,7102335675,6030,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,5,5,5,5,2004
4405,7102350179,6031,1,2010,9,9,13,13,19,19,22,27,35,37,38,39,42,45,46,50,52,97,100,107,114,140,145,153,161,169,174,181,191,1990
4407,7102352437,6032,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,9,1990
4409,7102353913,6034,1,2014,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,12,12,25,34,39,44,51,53,53,62,74,74,1998
4411,7102359794,6035,1,2012,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,8,9,9,23,40,45,49,60,67,74,75,81,81,93,2000
4412,7102362279,6036,1,2011,0,0,0,0,0,0,0,0,0,0,3,3,3,7,10,13,14,30,42,44,49,57,76,81,85,88,93,97,99,2000
4413,7102362938,6037,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2001
4415,7102376877,6040,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,2000
4417,7102424690,6042,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,13,13,13,13,18,18,18,18,18,18,1990
4419,7102425595,6043,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1990
4420,7102425754,6044,1,2011,0,0,0,0,0,0,0,0,0,5,6,7,10,10,14,15,17,30,30,32,37,37,37,39,41,43,47,55,66,1999
4421,7102441138,6047,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1991
4422,7102451533,6049,1,2013,0,0,0,0,0,0,0,0,2,2,2,2,2,10,10,10,14,15,18,21,21,35,44,44,45,47,47,47,47,1990
4423,22235928600,605,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,2003
4425,7102457101,6050,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1999
4427,7102465752,6052,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,1995
4428,7102489716,6056,1,2011,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14,14,14,14,20,20,20,20,20,1990
4432,7102494417,6059,1,2012,0,0,0,0,0,0,0,0,0,0,0,4,4,4,9,9,9,12,12,16,16,16,16,16,16,16,16,16,24,1992
4434,22333625500,606,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,2004
4436,7102495033,6060,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,1990
4437,7102505853,6061,1,2012,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5,6,8,11,12,12,15,17,19,20,23,1998
4438,7102550725,6064,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,1994
4439,7102577833,6067,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,7,7,1993
4441,22333665400,607,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2003
4443,7102616467,6071,1,2011,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,1990
4444,7102624415,6073,1,2013,0,0,0,0,0,0,0,0,3,3,3,3,4,6,6,6,8,9,9,11,12,12,12,12,12,13,13,16,16,1998
4446,7102643147,6075,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,19,20,21,21,23,53,61,62,62,63,63,63,2001
4448,7102663560,6076,1,2011,0,0,0,0,0,0,0,3,5,8,8,8,8,8,8,10,11,14,14,17,24,30,35,37,53,58,59,61,66,1996
4449,7102694116,6079,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,8,10,12,12,13,13,15,16,16,16,16,16,16,1996
4450,22333666200,608,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,11,17,20,23,31,34,36,43,57,71,73,2004
4452,7102716868,6080,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1990
4454,7102728478,6082,1,2010,0,2,3,3,6,6,6,6,10,10,10,10,11,12,12,12,12,12,14,15,16,18,19,23,23,23,23,23,23,1990
4456,7102736339,6084,1,2014,0,0,0,0,0,0,0,0,0,0,0,3,7,7,8,17,19,21,37,52,56,60,61,69,73,77,78,90,90,1998
4458,7102741221,6085,1,2016,0,0,0,0,0,0,0,2,2,5,5,6,9,13,14,16,16,16,16,16,16,18,21,22,22,22,22,22,22,1997
4462,7102756596,6089,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,11,11,11,11,11,11,11,11,2003
4464,22433258600,609,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,11,11,20,21,23,24,24,27,35,44,52,2004
4466,7102764101,6090,1,2014,0,0,0,0,0,0,0,0,7,7,7,14,18,25,25,27,27,30,30,30,30,30,30,30,30,30,30,30,30,1990
4467,7102780112,6091,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1999
4468,7102796571,6093,1,2016,0,0,0,0,0,0,0,1,1,3,4,5,7,11,12,13,17,18,25,29,35,37,42,45,47,52,52,54,55,1997
4471,7102846243,6098,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,63,63,190,190,190,2000
4473,7102856908,6099,1,2014,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,6,9,11,12,16,30,31,34,41,51,51,60,61,1999
4475,12144437200,61,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
4478,7102890389,6103,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1990
4480,7102925761,6108,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1991
4482,7102948671,6111,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1994
4483,7102955581,6112,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,1996
4486,7102988925,6117,1,2011,0,0,0,0,2,3,3,3,3,3,3,3,4,4,4,4,4,10,16,29,32,43,43,51,51,84,88,88,91,1993
4488,7102990242,6118,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,2004
4489,22434131300,612,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,10,12,19,26,33,42,45,53,2004
4490,7103006413,6120,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,5,5,8,8,8,15,15,18,18,19,19,2000
4492,7103009809,6122,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,1990
4493,7103014281,6124,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,1990
4494,7103057909,6128,1,2011,0,0,0,0,1,1,1,1,1,1,1,3,4,4,4,4,5,8,8,14,21,23,23,23,25,25,33,34,37,1990
4501,7103109404,6134,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,38,50,51,51,51,1990
4506,7103149256,6142,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1995
4509,7103177583,6147,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1991
4511,7103189829,6149,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,6,12,12,12,17,19,1993
4513,7103207119,6153,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,5,8,9,9,10,10,16,24,24,26,31,32,35,2002
4515,7103216988,6154,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1990
4518,22633963800,616,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,2004
4519,7103280201,6160,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1993
4520,7103381575,6165,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,5,5,5,5,9,9,2001
4521,7103399801,6166,1,2014,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,1990
4523,7103406670,6168,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,12,15,15,25,25,25,2004
4525,7201382859,6169,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2004
4528,7201392878,6171,1,2012,0,0,0,0,0,0,0,0,1,1,1,1,1,5,5,6,7,8,14,14,15,20,23,27,30,31,31,31,31,1992
4530,7201403271,6173,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,5,5,5,5,5,5,5,5,2007
4532,7201478715,6176,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1993
4534,22636391700,618,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2006
4537,7201559021,6183,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,2002
4538,7201577922,6185,1,2011,0,0,0,0,3,5,7,7,7,8,15,17,17,23,23,24,35,41,57,68,86,183,186,194,208,231,233,254,272,1994
4540,7201580435,6186,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,19,24,24,40,42,42,58,59,81,92,96,100,1999
4542,7201641848,6189,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,1997
4544,22733656300,619,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,9,9,9,13,13,14,2003
4545,7201645619,6190,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1997
4548,7201694120,6194,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,20,20,1991
4549,7201797843,6197,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,15,21,25,26,26,28,28,28,30,34,41,57,2006
4551,22733708900,620,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2003
4552,7201869936,6202,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1990
4553,7201888344,6204,1,2012,0,1,1,1,1,1,1,4,4,8,8,9,9,9,12,12,12,13,17,17,22,26,32,34,34,34,34,34,36,1992
4555,7202085820,6209,1,2014,1,2,2,4,4,4,8,8,8,8,13,15,26,28,29,29,29,29,29,29,29,31,32,32,32,32,32,32,33,1991
4556,22734224400,621,1,2013,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1999
4557,7202108597,6210,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,1995
4558,7202142048,6212,1,2012,5,6,8,8,8,10,10,11,11,14,14,15,15,17,19,19,28,28,29,29,29,29,29,29,29,29,29,29,29,1990
4560,7202251541,6214,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1993
4563,7202302253,6218,1,2012,0,0,0,0,0,0,1,1,1,1,5,5,9,9,9,11,15,20,22,30,37,50,62,66,72,157,166,170,182,1996
4565,22735059600,622,1,2011,0,0,0,0,0,0,0,0,0,3,3,3,4,8,8,9,9,9,9,14,14,15,22,29,47,68,83,90,94,1999
4567,7202450647,6227,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
4569,22735665800,623,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,2007
4570,7202494765,6231,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,2003
4571,7202526960,6233,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,10,10,13,13,31,2007
4572,7202538922,6234,1,2011,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,4,5,8,9,12,14,14,17,21,23,26,32,35,41,2001
4573,7202545042,6235,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1990
4574,7202563029,6237,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,1997
4576,7202576499,6238,1,2010,0,0,0,0,0,1,1,2,2,2,2,5,5,7,7,7,7,7,7,7,9,9,9,9,9,9,9,9,9,1995
4578,7202577035,6239,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1990
4581,7202580103,6240,1,2015,2,4,9,12,18,18,22,26,30,37,42,45,46,48,48,56,83,87,89,91,92,95,101,102,108,108,109,112,129,1990
4583,7202590411,6241,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,1997
4586,7202623487,6243,1,2013,0,0,0,0,0,0,1,1,2,2,2,2,2,4,6,14,16,16,16,16,16,19,21,24,24,25,25,25,29,1994
4588,7202652637,6246,1,2013,0,0,0,0,0,7,7,7,7,7,7,7,7,16,16,16,16,18,27,27,27,27,27,27,27,27,27,28,28,1995
4590,7202664059,6247,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,11,11,14,18,18,21,1998
4592,7202688363,6249,1,2012,0,0,0,0,0,0,0,0,0,0,0,19,27,30,31,31,31,31,31,40,51,75,82,109,109,119,119,119,148,1997
4594,22834052700,625,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,8,11,17,17,19,22,22,23,23,35,35,37,37,2003
4597,7202746648,6252,1,2011,0,0,0,0,0,0,0,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11,12,14,14,14,1997
4599,7202770803,6253,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1998
4602,7202889576,6256,1,2014,0,3,3,3,3,14,14,14,14,14,14,18,18,24,29,39,59,63,63,70,70,79,84,86,86,89,89,91,91,1990
4606,7202963266,6259,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,1991
4608,7202964254,6260,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,77,77,77,77,77,77,141,141,141,141,143,1991
4610,7202964278,6261,1,2011,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1997
4614,7203040765,6265,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,15,15,22,22,24,24,24,24,25,25,27,27,27,27,27,27,27,2002
4615,7203041794,6266,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,2005
4618,7203079647,6270,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,34,34,34,1991
4619,7401437819,6271,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2000
4620,7401456556,6273,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,12,12,12,12,12,12,1990
4622,7401496039,6274,1,2010,0,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,17,17,30,32,36,36,36,36,46,46,1990
4623,7401547382,6275,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1990
4625,7401550398,6276,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,11,11,11,11,1990
4627,7401562312,6277,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,8,8,15,2004
4628,7401615045,6279,1,2010,0,0,0,0,0,0,0,0,0,0,1,2,2,2,7,12,12,13,15,15,16,20,22,25,25,29,29,32,32,1995
4630,22933309600,628,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,7,9,15,15,17,17,20,22,22,23,24,25,2004
4632,7401738701,6285,1,2011,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,1990
4633,7401756346,6287,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,11,11,11,2008
4635,7401799516,6289,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,11,11,11,1996
4636,22933649400,629,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,2002
4637,7401810290,6293,1,2012,0,0,3,3,3,3,4,4,4,4,10,10,13,13,13,17,22,24,25,27,27,31,33,35,35,35,39,39,39,1992
4639,7401830131,6294,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,12,12,12,12,12,12,12,12,12,12,20,2006
4641,7401900166,6298,1,2013,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
4644,12239359400,63,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,7,7,2006
4646,22934573400,630,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,7,7,7,31,44,58,74,76,81,81,81,93,97,2002
4647,7401993783,6303,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,8,8,1997
4648,7402175985,6305,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,1992
4650,7402231612,6306,1,2015,0,0,0,0,0,0,0,4,4,4,4,8,17,17,27,39,41,55,65,72,78,79,79,82,104,115,124,134,146,1996
4652,7402283467,6308,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,14,14,18,38,2000
4654,7402288085,6309,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,49,49,49,49,54,54,66,66,66,2004
4656,22934701100,631,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,1999
4657,7402388988,6310,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,66,66,70,70,82,82,86,86,2002
4659,7402471252,6311,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,10,11,17,22,24,26,31,31,34,34,34,1997
4662,7402477496,6313,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
4666,7402803085,6319,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2001
4669,7402866626,6321,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,7,7,7,7,1993
4671,7402866951,6322,1,2014,0,2,2,8,11,12,13,17,22,22,22,25,28,33,34,43,51,60,61,63,66,74,87,91,99,106,112,119,123,1991
4673,7402878663,6323,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2002
4674,7402942086,6324,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,12,14,16,18,20,24,33,34,34,2007
4675,7403026450,6325,1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1997
4676,7403041595,6326,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2001
4679,7403176913,6331,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,1990
4681,7403401100,6333,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,1999
4682,7403513270,6334,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,7,7,7,7,7,7,7,1992
4684,7403587057,6335,1,2010,0,0,0,0,0,0,0,2,2,2,3,3,3,3,3,3,3,3,3,7,8,8,8,8,8,10,10,22,27,1993
4685,7403743468,6336,1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1993
4689,7404605033,6348,1,2012,0,0,0,0,0,0,0,0,0,0,2,2,2,3,6,6,6,6,6,6,10,21,39,48,66,77,80,80,80,1995
4691,22937480300,635,1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,6,6,6,6,6,6,6,6,2006
4692,7404871486,6351,1,2010,0,0,0,6,8,10,11,13,15,15,23,29,29,30,37,41,41,42,44,48,54,57,61,64,67,67,73,78,83,1993
4693,7404921126,6352,1,2010,0,0,0,0,0,0,0,1,1,2,2,2,5,10,19,20,22,24,26,33,33,42,46,55,67,74,82,85,91,1995
4695,7405844287,6356,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1990
4696,7406719512,6360,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,6,6,6,6,6,6,6,6,6,6,1994
4698,7409642724,6363,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,1992
4700,7410273060,6364,1,2012,0,0,0,0,0,0,0,0,5,11,11,11,11,11,15,15,17,24,36,47,64,76,80,96,98,98,102,102,102,1990
